Zach King,Fri Jan 17 20:06:06 +0000 2020,RT @GaryPoleman: i don’t know who this “ flu shot “ nigga is but free him https://t.co/n1Yo8tKnPq,Australia,General,123,111,0,19458,False,7641,False,http://pbs.twimg.com/profile_images/1208782580759310339/-L8foqV4_normal.jpg,
(((Liz Ditz))),Fri Jan 17 20:06:06 +0000 2020,RT @aetiology: @ArcticTidalSurg @doritmi The flu shot is a killed vaccine and cannot make you ill. It does take about 2 weeks for immunity…,Australia,General,8958,9242,769,111709,False,525505,False,http://pbs.twimg.com/profile_images/884125458173804544/iQFLVlLE_normal.jpg,
"That Woman" Noely ⚡️🏐,Fri Jan 17 20:06:09 +0000 2020,@Perorationer @irenenog @AnnastaciaMP I try not to either only for work is sad sad stuff. When people whine about… https://t.co/1kHcNuw2Mt,Australia,Sunshine Coast,17709,9440,272,151625,False,496024,False,http://pbs.twimg.com/profile_images/945741987423985664/suHg8jK9_normal.jpg,
Toby’s Most Excellent Hooman 🤨☕️🎶📚⚾️🏒⚽️,Fri Jan 17 20:06:09 +0000 2020,RT @larsendarren: Having had influenza (H1N1) myself before a vaccine was available and never having been so sick ever in my life I will…,Australia,General,3761,3701,20,20037,False,12640,False,http://pbs.twimg.com/profile_images/1083188615973265408/dlOYXFUR_normal.jpg,
WGNO,Fri Jan 17 20:06:13 +0000 2020,An Alamance County woman is making it her mission to warn others to get the flu shot.​ https://t.co/c0fE72BnGQ,Australia,General,39643,662,818,677,True,84311,False,http://pbs.twimg.com/profile_images/673912104823480320/w23i26lV_normal.jpg,
(((Liz Ditz))),Fri Jan 17 20:06:13 +0000 2020,RT @ArcticTidalSurg: @aetiology @doritmi Tara how do you stop the flu in people older than 55 when the drug companies that make the flu sh…,Australia,General,8958,9242,769,111709,False,525506,False,http://pbs.twimg.com/profile_images/884125458173804544/iQFLVlLE_normal.jpg,
Steven 🇨🇴,Fri Jan 17 20:06:22 +0000 2020,RT @GaryPoleman: i don’t know who this “ flu shot “ nigga is but free him https://t.co/n1Yo8tKnPq,Australia,General,145,166,0,3394,False,6470,False,http://pbs.twimg.com/profile_images/1161606647376162817/TM4ANENt_normal.jpg,
Ed-C137,Fri Jan 17 20:06:25 +0000 2020,RT @xsqoof: I don’t know who this “flu shots“ mf is but free him https://t.co/qbgaiCaB3O,Australia,General,912,554,23,9381,False,33669,False,http://pbs.twimg.com/profile_images/1159009207821242368/YGsRClLS_normal.jpg,
Cath Keay,Fri Jan 17 20:06:26 +0000 2020,RT @SWLincs_NHS: It's not too late to get the free flu vaccine. If you have a child aged 2-3 speak to your pharmacist today #HelpUsHelpYou…,Australia,General,502,1139,18,9193,False,4866,False,http://pbs.twimg.com/profile_images/877967384778354688/ArvsB2cW_normal.jpg,
Echeverry E,Fri Jan 17 20:06:27 +0000 2020,RT @ajitjohnson_n: Injection of seasonal flu vaccine into tumors generates systemic immune responses and serves as an immunotherapy for can…,Australia,General,152,243,55,9717,False,18467,False,http://pbs.twimg.com/profile_images/1202229787101663233/6JTO6Zw2_normal.jpg,
