selected_name,created_at,text,country,location,followers,friends,listed_count,favourites_count,verified,statuses_count,contributors_enabled,profile_image_url,
خفاجه,Fri Jan 17 15:36:36 +0000 2020,i hate waiting 🤯,Egypt,South Sinai,782,629,4,3579,False,7821,False,http://pbs.twimg.com/profile_images/1215336802975993858/oiBkuox1_normal.jpg,
Jeta,Fri Jan 17 15:36:38 +0000 2020,RT @xsqoof: I don’t know who this “flu shots“ mf is but free him https://t.co/qbgaiCaB3O,Egypt,General,318,102,0,3434,False,20398,False,http://pbs.twimg.com/profile_images/1211544986984108032/M3269nqF_normal.jpg,
Blanqui Castro,Fri Jan 17 15:36:40 +0000 2020,This year’s flu shot doesn’t exactly match the virus going around CDC report warns https://t.co/C1ZhOfCz4Z,Egypt,General,42,170,0,87,False,15234,False,http://pbs.twimg.com/profile_images/2737993930/d6ba4cb01492a50e7d2dec34fb82af97_normal.png,
jan,Fri Jan 17 15:36:47 +0000 2020,RT @xsqoof: I don’t know who this “flu shots“ mf is but free him https://t.co/qbgaiCaB3O,Egypt,General,753,488,1,38102,False,9842,False,http://pbs.twimg.com/profile_images/1208245608835883014/rW3G7tUI_normal.jpg,
Big4Bio:Boston,Fri Jan 17 15:36:53 +0000 2020,RT @SITNBoston: Flu shots have an exciting new role in the world of #cancer therapy! A recent study shows that #flu vaccines could be used…,Egypt,General,2157,1722,144,7509,False,9413,False,http://pbs.twimg.com/profile_images/1137769246921056261/MhTPIQ9b_normal.png,
Julie Wood,Fri Jan 17 15:36:57 +0000 2020,@DrAlexaMieses @BethLOller appeal to Millennials--who Are Least Likely to Get the Flu Shot According to a New Surv… https://t.co/sNtwoECX55,Egypt,General,3465,1902,129,5607,False,8584,False,http://pbs.twimg.com/profile_images/728969704782495745/zfFQa0no_normal.jpg,
Dawn Milat,Fri Jan 17 15:37:00 +0000 2020,RT @Kelli7997Kelli: @HighWireTalk ♦FIRST♦In 2008 NJ became the first state to require a flu shot for all children in preschools and daycar…,Egypt,General,1405,1557,165,38802,False,68486,False,http://pbs.twimg.com/profile_images/593948837535813632/CGZbQd7R_normal.jpg,
Janet A TRUMPSTER,Fri Jan 17 15:37:01 +0000 2020,RT @carmindabrendel: 11-year-old boy dies of flu despite getting vaccine https://t.co/edpKK5HK9o,Egypt,General,13535,14005,243,221815,False,407363,False,http://pbs.twimg.com/profile_images/994705879185403906/lxmst9h2_normal.jpg,
Westcoast1111,Fri Jan 17 15:37:05 +0000 2020,Kids across Canada more at risk of hospitalization from flu this season: doctor | Victoria News… https://t.co/ysYP5QJZ7X,Egypt,General,408,199,8,63265,False,33556,False,http://pbs.twimg.com/profile_images/1193668847921819648/6kiJJFTM_normal.jpg,
PHICORteam,Fri Jan 17 15:37:07 +0000 2020,RT @CDCFlu: #FluFactFriday: If you have #heartdisease or have had a stroke it is especially important that you get #fluvaccine every flu s…,Egypt,General,63,288,3,377,False,308,False,http://pbs.twimg.com/profile_images/1156256625835085826/mFKSIoh0_normal.jpg,
Oconnir Vega,Fri Jan 17 15:37:59 +0000 2020,RT @xsqoof: I don’t know who this “flu shots“ mf is but free him https://t.co/qbgaiCaB3O,Gambia,General,132,110,0,11022,False,12724,False,http://pbs.twimg.com/profile_images/1207358946203164672/T9KiheXN_normal.jpg,
Thalassa10,Fri Jan 17 15:38:05 +0000 2020,RT @BusyDrT: REST IN PEACE LUCA 💔 After getting sick with the flu despite being vaccinated 11-year-old Luca Calanni was taken to the hosp…,Gambia,General,47,82,0,2456,False,2332,False,http://pbs.twimg.com/profile_images/1214709803672645639/nLfjaxZv_normal.jpg,
owlthoreau,Fri Jan 17 15:38:09 +0000 2020,RT @xsqoof: I don’t know who this “flu shots“ mf is but free him https://t.co/qbgaiCaB3O,Gambia,General,188,2188,0,3669,False,3607,False,http://pbs.twimg.com/profile_images/1202003281494650881/FeR4QAc7_normal.jpg,
Bazinga,Fri Jan 17 15:38:14 +0000 2020,RT @xsqoof: I don’t know who this “flu shots“ mf is but free him https://t.co/qbgaiCaB3O,Gambia,General,62,126,0,1376,False,253,False,http://pbs.twimg.com/profile_images/1215238385578713090/XuqoUONF_normal.jpg,
Alexa Mieses,Fri Jan 17 15:38:15 +0000 2020,RT @juliekwoodmd: @DrAlexaMieses @BethLOller appeal to Millennials--who Are Least Likely to Get the Flu Shot According to a New Survey—Wha…,Gambia,General,1767,2044,48,1866,False,3366,False,http://pbs.twimg.com/profile_images/1159623531891761152/e5cYtFK9_normal.jpg,
James Smith,Fri Jan 17 15:38:15 +0000 2020,https://t.co/b3BaQOvDOv"Kaylee who did not receive a flu shot this season started to feel sick four days before… https://t.co/WTu2U5e2Mj,Gambia,General,3,19,0,69,False,188,False,http://pbs.twimg.com/profile_images/1162133402306220037/QJeYSqMB_normal.jpg,
Micheline  Khayyam 🇸🇳🧡,Fri Jan 17 15:38:20 +0000 2020,😍 i am in love with that shade and the texture my God I just love every thing about it.,Senegal,Senegal,6012,4434,52,17310,False,29375,False,http://pbs.twimg.com/profile_images/1218104979703189504/HRkVgjCQ_normal.jpg,
Ala G Singhz,Fri Jan 17 15:38:29 +0000 2020,@akarim_cham @sammy_skillz @KifsonWhoo Correct but combination of the two is what we the fans like to watch ...,Gambia,Gambia,186,365,0,8431,False,4067,False,http://pbs.twimg.com/profile_images/1196544749404139521/jp_wBZ0H_normal.jpg,
MesoVisie Mesologie,Fri Jan 17 15:38:36 +0000 2020,RT @Rectitude20: This Mom shares her story of how 14 hours after the flu vaccine her healthy vibrant little boy suddenly died. The pediatr…,Gambia,General,388,1123,3,3066,False,3297,False,http://pbs.twimg.com/profile_images/2479151860/louise_mesovisie__normal.JPG,
jc,Fri Jan 17 15:38:37 +0000 2020,RT @xsqoof: I don’t know who this “flu shots“ mf is but free him https://t.co/qbgaiCaB3O,Gambia,General,170,234,0,4605,False,9135,False,http://pbs.twimg.com/profile_images/1210454114322153473/fGUyziXR_normal.jpg,
The D R,Fri Jan 17 15:41:01 +0000 2020,FYI for the people with little ones. https://t.co/NPLBCIMQ6v,Madagascar,General,263,837,0,23,False,11751,False,http://pbs.twimg.com/profile_images/1407973579/face_shot_with_finger_pointing_at_camera__smaller__normal.JPG,
NARFE256,Fri Jan 17 15:41:03 +0000 2020,RT @CDCFlu: #FluFact: Flu antiviral medications are not a replacement for #flu vaccine. #Antivirals can be used to treat flu after you ge…,Madagascar,General,4,84,0,35,False,50,False,http://pbs.twimg.com/profile_images/1198002998204436481/-yA-IrO__normal.jpg,
Antananarivo Weather,Fri Jan 17 15:41:06 +0000 2020,current weather in Antananarivo: shower rain 22°C88% humidity wind 2kmh pressure 1015mb,Madagascar,Madagascar,170,41,9,0,False,34473,False,http://pbs.twimg.com/profile_images/1218196525303521280/SlZeJDN3_normal.png,
myk,Fri Jan 17 15:41:10 +0000 2020,RT @xsqoof: I don’t know who this “flu shots“ mf is but free him https://t.co/qbgaiCaB3O,Madagascar,General,390,332,0,74941,False,16744,False,http://pbs.twimg.com/profile_images/1215792476046462982/KqvYhgP6_normal.jpg,
N ZAF,Fri Jan 17 15:41:11 +0000 2020,RT @DrBeniRusani: @tengkuafzan1 Dear Tengku please help doctors spread flu vaccine awareness. They could get this from local private clini…,Madagascar,General,64,147,0,12987,False,2517,False,http://pbs.twimg.com/profile_images/1215619862891917312/A2uukY6c_normal.jpg,
🎲,Fri Jan 17 15:41:18 +0000 2020,RT @xsqoof: I don’t know who this “flu shots“ mf is but free him https://t.co/qbgaiCaB3O,Madagascar,General,606,591,1,3378,False,9282,False,http://pbs.twimg.com/profile_images/1212912884025610242/T7ZdCC8H_normal.jpg,
thecathooman,Fri Jan 17 15:41:24 +0000 2020,RT @xsqoof: I don’t know who this “flu shots“ mf is but free him https://t.co/qbgaiCaB3O,Madagascar,General,56,204,1,94,False,379,False,http://pbs.twimg.com/profile_images/1216606695570341889/gg8Z0JNB_normal.jpg,
The Agenda | TVO,Fri Jan 17 15:41:25 +0000 2020,RT @jillpromoli: This fall I sat down with @spaikin and Dr. Michelle Murti on @TheAgenda to talk about Jude the flu and how to protect yo…,Madagascar,General,50397,3900,1337,4675,True,93595,False,http://pbs.twimg.com/profile_images/875804481073672197/Azj51INX_normal.jpg,
Nikki,Fri Jan 17 15:41:30 +0000 2020,RT @xsqoof: I don’t know who this “flu shots“ mf is but free him https://t.co/qbgaiCaB3O,Madagascar,General,1073,962,1,17887,False,58790,False,http://pbs.twimg.com/profile_images/1163873873311543296/I1ftH1rr_normal.jpg,
Boudicca⭐⭐⭐🇺🇸WWG1WGA🇺🇸,Fri Jan 17 15:41:32 +0000 2020,RT @carmindabrendel: 11-year-old boy dies of flu despite getting vaccine https://t.co/edpKK5HK9o,Madagascar,General,2031,2377,0,8518,False,4922,False,http://pbs.twimg.com/profile_images/1188485051215962113/GQSX8Wn1_normal.jpg,
SOMCEO,Fri Jan 17 15:31:30 +0000 2020,RT @OhsNewcastle: Well done to everyone at Newcastle upon Tyne Hospitals NHS FTover 80% of staff have now had the ‘Flu vaccine 9878 cli…,SouthAfrica,General,2067,3004,34,19345,False,6696,False,http://pbs.twimg.com/profile_images/1191758451032104963/EsHe-fwz_normal.jpg,
Ciah Petty.,Fri Jan 17 15:31:34 +0000 2020,Send me some Fendi sis @NICKIMINAJ tf,South Africa,Mamelodi,2109,3561,6,13361,False,21342,False,http://pbs.twimg.com/profile_images/1214851367271116800/98XKc7q8_normal.jpg,
Austin I,Fri Jan 17 15:31:34 +0000 2020,RT @xsqoof: I don’t know who this “flu shots“ mf is but free him https://t.co/qbgaiCaB3O,SouthAfrica,General,232,344,3,16017,False,22579,False,http://pbs.twimg.com/profile_images/1167641021041303552/Z2ZB0hCa_normal.jpg,
Ju,Fri Jan 17 15:31:35 +0000 2020,RT @xsqoof: I don’t know who this “flu shots“ mf is but free him https://t.co/qbgaiCaB3O,SouthAfrica,General,396,397,0,41412,False,728,False,http://pbs.twimg.com/profile_images/1201934836862078976/llIE3lU9_normal.jpg,
.,Fri Jan 17 15:31:35 +0000 2020,Time for twitter to give us the 'reply' feature on dm's. I'm trying to send 10 texts at once please man @Twitter,South Africa,Durban,8032,686,20,1861,False,66353,False,http://pbs.twimg.com/profile_images/1217839119889522688/dnqsb_w5_normal.jpg,
Teddy Bear 🐻,Fri Jan 17 15:31:36 +0000 2020,@odirile_mah 😂😂😂 this is so true,South Africa,Cape Town,637,642,10,36380,False,48053,False,http://pbs.twimg.com/profile_images/1206104621749551105/TZJ2Y8Xu_normal.jpg,
vibe.,Fri Jan 17 15:31:38 +0000 2020,Mood https://t.co/5UEDYz0o3D,South Africa,East London,1600,97,9,21682,False,32908,False,http://pbs.twimg.com/profile_images/1211671699353210881/KmBwe7Sh_normal.jpg,
Robbiechalden92,Fri Jan 17 15:31:38 +0000 2020,Home girl...,Namibia,Namibia,575,3354,0,1921,False,1091,False,http://pbs.twimg.com/profile_images/954480893908971520/YCofgf0r_normal.jpg,
Hedonist,Fri Jan 17 15:31:39 +0000 2020,@Shortz_Mos This will help?,Lesotho,Lesotho,475,498,3,5445,False,14596,False,http://pbs.twimg.com/profile_images/1215750185009197056/noo7G0zZ_normal.jpg,
AM I NEXT?,Fri Jan 17 15:31:39 +0000 2020,@_ledz Don't wash the dishes. It makes you ill. Get a doctor's note to excuse yourself 🙏🏾,South Africa,Cape Town,1725,1120,16,12257,False,9899,False,http://pbs.twimg.com/profile_images/1116272717353967616/WVzkHViu_normal.jpg,
